ID,PestNr,Step_Size_OnTrial,Pest_Faster,Pest_Interval,Condition,trial,velH,velH_Pest,Reaction_Time,Start_Above,Environment,Fixation,RightOrLeft,NumberOfTries,Mean_Speed_Ball,Median_Speed_Cloud
s03,10,0.3,-1,second,3,78,4,7.12,0.679997,1,No_Environment,Pursuit,1,1,NaN,NaN
s03,11,0.15,1,second,3,79,4,7.27,0.09999752,1,No_Environment,Pursuit,1,1,NaN,NaN
s03,14,0.3,1,second,4,80,6,0.9,0.0199976,0,No_Environment,Pursuit,1,1,NaN,NaN
s03,12,0.075,1,second,3,81,4,7.195,0.07999754,1,No_Environment,Pursuit,1,1,NaN,NaN
s03,15,0.3,1,second,4,82,6,0.6,4.499993,0,No_Environment,Pursuit,1,1,NaN,NaN
s03,13,0.075,1,second,3,83,4,7.12,1.159997,1,No_Environment,Pursuit,1,1,NaN,NaN
s03,11,0.15,1,second,5,84,-6,-5.580001,5.86002,1,No_Environment,Pursuit,0,1,NaN,NaN
s03,12,0.3,1,second,5,85,6,5.280001,0.1199975,1,No_Environment,Pursuit,1,1,NaN,NaN
s03,13,0.6,1,second,5,86,-6,-4.680001,0.599997,1,No_Environment,Pursuit,0,1,NaN,NaN
s03,14,1.2,1,second,5,87,-6,-3.480001,5.500011,1,No_Environment,Pursuit,0,1,NaN,NaN
s03,14,0.15,1,second,3,88,-4,-6.97,0.2599974,1,No_Environment,Pursuit,0,1,NaN,NaN
s03,15,2.4,1,second,5,89,-6,-1.080001,0.7799971,1,No_Environment,Pursuit,0,1,NaN,NaN
s03,15,0.3,1,first,3,90,4,6.67,7.500044,1,No_Environment,Pursuit,1,1,NaN,NaN
s03,1,1.2,1,second,3,1,-4,-5.32,12.50017,1,No_Environment,Fixation,0,1,NaN,NaN
s03,1,1.2,-1,second,2,2,4,2.64,0.599997,0,No_Environment,Fixation,1,1,NaN,NaN
s03,2,1.2,-1,second,2,3,4,3.84,0.0199976,0,No_Environment,Fixation,1,1,NaN,NaN
s03,3,1.2,1,second,2,4,4,5.04,0.07999754,0,No_Environment,Fixation,1,1,NaN,NaN
s03,1,1.2,1,second,5,5,6,7.98,0.09999752,1,No_Environment,Fixation,1,1,NaN,NaN
s03,1,1.2,-1,second,1,6,-2,-2.66,1.239997,1,No_Environment,Fixation,0,1,NaN,NaN
s03,2,1.2,-1,second,1,7,-2,-3.86,0.05999756,1,No_Environment,Fixation,0,1,NaN,NaN
s03,4,1.2,1,second,2,8,-4,-3.84,0.3599973,0,No_Environment,Fixation,0,1,NaN,NaN
s03,1,1.2,1,second,4,9,-6,-3.96,0.07999754,0,No_Environment,Fixation,0,1,NaN,NaN
s03,1,1.2,1,second,0,10,2,1.32,0.1399975,0,No_Environment,Fixation,1,1,NaN,NaN
s03,2,1.2,1,second,3,11,4,4.12,4.579993,1,No_Environment,Fixation,1,1,NaN,NaN
s03,2,1.2,1,second,4,12,6,2.76,0.1599975,0,No_Environment,Fixation,1,1,NaN,NaN
s03,3,1.2,1,second,4,13,6,1.56,0.07999754,0,No_Environment,Fixation,1,1,NaN,NaN
s03,3,1.2,1,second,3,14,4,2.92,0.4199972,1,No_Environment,Fixation,1,1,NaN,NaN
s03,2,1.2,1,second,5,15,-6,-6.780001,0.1599975,1,No_Environment,Fixation,0,1,NaN,NaN
s03,3,1.2,1,second,1,16,-2,-5.06,3.239995,1,No_Environment,Fixation,0,1,NaN,NaN
s03,4,1.2,1,second,3,17,-4,-1.72,7.680061,1,No_Environment,Fixation,0,1,NaN,NaN
s03,4,1.2,-1,second,1,18,-2,-3.86,1.259997,1,No_Environment,Fixation,0,1,NaN,NaN
s03,5,1.2,1,second,1,19,2,5.06,5.340008,1,No_Environment,Fixation,1,1,NaN,NaN
s03,5,1.2,1,second,3,20,-4,-0.5199997,0.0199976,1,No_Environment,Fixation,0,1,NaN,NaN
s03,3,1.2,1,second,5,21,-6,-5.580001,6.900043,1,No_Environment,Fixation,0,1,NaN,NaN
s03,6,1.2,1,second,1,22,-2,-3.86,0.07999754,1,No_Environment,Fixation,0,1,NaN,NaN
s03,7,1.2,1,second,1,23,2,2.66,0.1799974,1,No_Environment,Fixation,1,1,NaN,NaN
s03,8,2.4,-1,second,1,24,-2,-0.2600002,0.0199976,1,No_Environment,Fixation,0,1,NaN,NaN
s03,9,1.2,-1,second,1,25,2,1.46,0.679997,1,No_Environment,Fixation,1,1,NaN,NaN
s03,6,1.2,1,second,3,26,-4,-0.4,5.220005,1,No_Environment,Fixation,0,1,NaN,NaN
s03,4,1.2,-1,second,4,27,6,0.6,0.0199976,0,No_Environment,Fixation,1,1,NaN,NaN
s03,10,1.2,-1,second,1,28,-2,-2.66,0.1399975,1,No_Environment,Fixation,0,1,NaN,NaN
s03,11,2.4,-1,second,1,29,-2,-5.06,0.1999974,1,No_Environment,Fixation,0,1,NaN,NaN
s03,2,1.2,-1,second,0,30,2,0.2,0.0199976,0,No_Environment,Fixation,1,1,NaN,NaN
s03,5,1.2,1,second,4,31,-6,-1.8,0.03999758,0,No_Environment,Fixation,0,1,NaN,NaN
s03,6,1.2,1,second,4,32,6,0.6,5.940022,0,No_Environment,Fixation,1,1,NaN,NaN
s03,12,4.8,1,second,1,33,-2,-6,3.879994,1,No_Environment,Fixation,0,1,NaN,NaN
s03,5,1.2,1,second,2,34,-4,-2.64,1.099997,0,No_Environment,Fixation,0,1,NaN,NaN
s03,4,1.2,1,second,5,35,6,4.380001,2.799995,1,No_Environment,Fixation,1,1,NaN,NaN
s03,7,1.2,-1,second,4,36,-6,-0.6,0.1799974,0,No_Environment,Fixation,0,1,NaN,NaN
s03,6,1.2,1,second,2,37,-4,-1.44,2.899995,0,No_Environment,Fixation,0,1,NaN,NaN
s03,13,2.4,1,second,1,38,2,3.6,6.200027,1,No_Environment,Fixation,1,1,NaN,NaN
s03,8,0.6,1,second,4,39,6,1.2,0.859997,0,No_Environment,Fixation,1,1,NaN,NaN
s03,5,1.2,-1,second,5,40,-6,-3.180001,1.039997,1,No_Environment,Fixation,0,1,NaN,NaN
s03,7,2.4,1,second,3,41,4,0.4,0.2399974,1,No_Environment,Fixation,1,1,NaN,NaN
s03,6,1.2,-1,second,5,42,-6,-4.380001,0.3599973,1,No_Environment,Fixation,0,1,NaN,NaN
s03,7,1.2,1,second,5,43,6,5.580001,0.0199976,1,No_Environment,Fixation,1,1,NaN,NaN
s03,8,4.8,1,second,3,44,4,0.4,0.2799973,1,No_Environment,Fixation,1,1,NaN,NaN
s03,9,0.3,1,first,4,45,-6,-0.9,1.099997,0,No_Environment,Fixation,0,1,NaN,NaN
s03,14,2.4,1,first,1,46,-2,-1.2,1.839997,1,No_Environment,Fixation,0,1,NaN,NaN
s03,7,2.4,1,first,2,47,-4,-0.4,3.099995,0,No_Environment,Fixation,0,1,NaN,NaN
s03,15,4.8,1,first,1,48,-2,-0.2,3.099995,1,No_Environment,Fixation,0,1,NaN,NaN
s03,10,0.3,-1,first,4,49,-6,-0.6,1.839997,0,No_Environment,Fixation,0,1,NaN,NaN
s03,8,0.6,1,first,5,50,6,4.980001,1.379997,1,No_Environment,Fixation,1,1,NaN,NaN
s03,3,1.2,-1,first,0,51,-2,-1.4,2.159996,0,No_Environment,Fixation,0,1,NaN,NaN
s03,4,1.2,1,first,0,52,-2,-2.6,1.679997,0,No_Environment,Fixation,0,1,NaN,NaN
s03,9,9.6,-1,first,3,53,4,0.4,1.579997,1,No_Environment,Fixation,1,1,NaN,NaN
s03,11,0.15,1,first,4,54,6,0.75,1.019997,0,No_Environment,Fixation,1,1,NaN,NaN
s03,12,0.075,1,first,4,55,6,0.675,5.039993,0,No_Environment,Fixation,1,1,NaN,NaN
s03,10,4.8,1,first,3,56,4,5.2,3.279995,1,No_Environment,Fixation,1,1,NaN,NaN
s03,8,4.8,1,first,2,57,4,0.4,1.539997,0,No_Environment,Fixation,1,1,NaN,NaN
s03,13,0.075,1,first,4,58,6,0.6,3.239995,0,No_Environment,Fixation,1,1,NaN,NaN
s03,9,9.6,-1,first,2,59,-4,-0.4,2.719996,0,No_Environment,Fixation,0,1,NaN,NaN
s03,11,2.4,-1,first,3,60,-4,-2.8,5.379995,1,No_Environment,Fixation,0,1,NaN,NaN
s03,5,1.2,1,first,0,61,-2,-1.4,1.859997,0,No_Environment,Fixation,0,1,NaN,NaN
s03,9,0.6,-1,first,5,62,-6,-4.380001,2.499996,1,No_Environment,Fixation,0,1,NaN,NaN
s03,6,1.2,1,first,0,63,2,0.2,2.379996,0,No_Environment,Fixation,1,1,NaN,NaN
s03,10,0.3,1,first,5,64,-6,-4.680001,4.279994,1,No_Environment,Fixation,0,1,NaN,NaN
s03,10,4.8,1,first,2,65,4,5.2,4.419994,0,No_Environment,Fixation,1,1,NaN,NaN
s03,11,0.15,1,first,5,66,-6,-4.530001,1.879997,1,No_Environment,Fixation,0,1,NaN,NaN
s03,14,0.15,1,first,4,67,-6,-0.6,2.679996,0,No_Environment,Fixation,0,1,NaN,NaN
s03,12,0.15,-1,first,5,68,-6,-4.380001,1.939996,1,No_Environment,Fixation,0,1,NaN,NaN
s03,13,0.075,1,first,5,69,-6,-4.455001,2.119996,1,No_Environment,Fixation,0,1,NaN,NaN
s03,14,0.0375,-1,first,5,70,-6,-4.417501,5.640001,1,No_Environment,Fixation,0,1,NaN,NaN
s03,11,2.4,1,first,2,71,4,2.8,1.559997,0,No_Environment,Fixation,1,1,NaN,NaN
s03,7,2.4,1,first,0,72,2,0.2,2.879996,0,No_Environment,Fixation,1,1,NaN,NaN
s03,15,0.3,1,first,4,73,-6,-0.6,1.639997,0,No_Environment,Fixation,0,1,NaN,NaN
s03,8,4.8,-1,first,0,74,-2,-0.2,2.039996,0,No_Environment,Fixation,0,1,NaN,NaN
s03,12,1.2,1,first,3,75,4,4,2.799996,1,No_Environment,Fixation,1,1,NaN,NaN
s03,12,2.4,1,first,2,76,-4,-0.4000001,4.259995,0,No_Environment,Fixation,0,1,NaN,NaN
s03,15,0.01875,-1,first,5,77,-6,-4.436251,2.479996,1,No_Environment,Fixation,0,1,NaN,NaN
s03,13,0.6,1,first,3,78,4,3.4,1.619997,1,No_Environment,Fixation,1,1,NaN,NaN
s03,13,4.8,-1,first,2,79,-4,-0.4,4.939994,0,No_Environment,Fixation,0,1,NaN,NaN
s03,14,2.4,1,first,2,80,4,2.8,3.339995,0,No_Environment,Fixation,1,1,NaN,NaN
s03,15,1.2,1,first,2,81,-4,-1.6,3.959995,0,No_Environment,Fixation,0,1,NaN,NaN
s03,14,0.6,-1,first,3,82,4,2.8,1.959996,1,No_Environment,Fixation,1,1,NaN,NaN
s03,15,0.3,1,first,3,83,-4,-3.1,1.659997,1,No_Environment,Fixation,0,1,NaN,NaN
s03,9,2.4,-1,first,0,84,-2,-2.6,2.079996,0,No_Environment,Fixation,0,1,NaN,NaN
s03,10,2.4,1,first,0,85,2,5,1.939996,0,No_Environment,Fixation,1,1,NaN,NaN
s03,11,1.2,1,first,0,86,2,3.8,2.039996,0,No_Environment,Fixation,1,1,NaN,NaN
s03,12,1.2,1,first,0,87,2,2.6,1.119997,0,No_Environment,Fixation,1,1,NaN,NaN
s03,13,1.2,1,first,0,88,2,1.4,1.979996,0,No_Environment,Fixation,1,1,NaN,NaN
s03,14,2.4,1,first,0,89,2,0.2,1.139997,0,No_Environment,Fixation,1,1,NaN,NaN
s03,1,1.2,1,first,0,1,2,1.32,15.10022,0,Environment_Local_Info,Fixation,1,0,0.2720118,-0.04864763
s03,1,1.2,1,first,5,2,-6,-7.98,2.459996,1,Environment_Local_Info,Fixation,0,0,-0.0888437,-0.08213868
s03,2,1.2,1,first,5,3,6,6.780001,3.719995,1,Environment_Local_Info,Fixation,1,0,0.3793896,0.3764658
s03,3,1.2,-1,first,5,4,-6,-5.580001,1.359997,1,Environment_Local_Info,Fixation,0,0,-0.06572567,-0.7834113
s03,4,1.2,1,first,5,5,-6,-6.780001,2.419996,1,Environment_Local_Info,Fixation,0,0,-0.1779467,0.105009
s03,1,1.2,-1,first,3,6,4,5.32,1.659997,1,Environment_Local_Info,Fixation,1,0,0.2162695,0.001420081
s03,2,1.2,1,first,0,7,2,0.2,4.499994,0,Environment_Local_Info,Fixation,1,0,0.1027346,-0.03240804
s03,2,1.2,1,first,3,8,-4,-6.52,2.179996,1,Environment_Local_Info,Fixation,0,0,-0.116687,-0.2318154
s03,3,1.2,1,first,0,9,-2,-0.2,3.759995,0,Environment_Local_Info,Fixation,0,1,-0.5448893,-0.3393278
s03,5,1.2,1,first,5,10,6,5.580001,3.499995,1,Environment_Local_Info,Fixation,1,0,0.1120735,0.1542264
s03,1,1.2,1,first,2,11,4,2.64,3.879995,0,Environment_Local_Info,Fixation,1,0,0.01619363,-0.004987419
s03,1,1.2,-1,first,1,12,-2,-2.66,1.179997,1,Environment_Local_Info,Fixation,0,0,-0.1790877,-0.07667784
s03,2,1.2,-1,first,1,13,2,3.86,3.179995,1,Environment_Local_Info,Fixation,1,0,0.1256931,0.0566937
s03,3,1.2,1,first,3,14,-4,-5.320001,1.859997,1,Environment_Local_Info,Fixation,0,0,-0.6935498,-0.04948822
s03,6,1.2,-1,first,5,15,-6,-4.380001,2.399996,1,Environment_Local_Info,Fixation,0,0,-1.249247,0.02475105
s03,3,1.2,-1,first,1,16,2,5.06,2.379996,1,Environment_Local_Info,Fixation,1,0,0.3799743,0.6393182
s03,2,1.2,-1,first,2,17,4,1.44,1.499997,0,Environment_Local_Info,Fixation,1,0,-0.3269309,0.2578167
s03,1,1.2,1,first,4,18,-6,-3.96,1.619997,0,Environment_Local_Info,Fixation,0,0,-0.01348518,-0.2660207
s03,4,1.2,1,first,3,19,4,4.120001,1.019997,1,Environment_Local_Info,Fixation,1,0,0.02364715,-0.1517699
s03,4,1.2,-1,first,0,20,2,0.2,1.499997,0,Environment_Local_Info,Fixation,1,0,0.1256712,-0.0221389
s03,5,1.2,1,first,3,21,4,2.920001,1.499997,1,Environment_Local_Info,Fixation,1,0,-0.0459722,-0.007405691
s03,3,1.2,1,first,2,22,-4,-2.64,1.539997,0,Environment_Local_Info,Fixation,0,0,-0.6491433,0.02698588
s03,2,1.2,1,first,4,23,-6,-2.76,2.279996,0,Environment_Local_Info,Fixation,0,0,-0.0965137,0.009370844
s03,3,1.2,-1,first,4,24,6,1.56,2.039996,0,Environment_Local_Info,Fixation,1,0,0.02391078,0.00216191
s03,4,1.2,1,first,2,25,4,1.44,1.159997,0,Environment_Local_Info,Fixation,1,0,-0.09943257,0.1013317
s03,4,1.2,1,first,1,26,2,6,1.539997,1,Environment_Local_Info,Fixation,1,1,2.678329,-0.000623179
s03,4,1.2,1,first,4,27,-6,-2.76,7.540045,0,Environment_Local_Info,Fixation,0,1,-6.196282,0.1791067
s03,5,1.2,1,first,1,28,2,4.8,1.339997,1,Environment_Local_Info,Fixation,1,0,0.3541991,-0.01201741
s03,5,1.2,1,first,0,29,-2,-1.4,3.499995,0,Environment_Local_Info,Fixation,0,0,-0.2992332,-0.06625354
s03,7,0.6,1,first,5,30,-6,-4.980001,1.919997,1,Environment_Local_Info,Fixation,0,0,-0.1456956,0.1369537
s03,6,1.2,1,first,3,31,-4,-1.720001,5.700003,1,Environment_Local_Info,Fixation,0,0,-0.174055,-0.01260502
s03,6,1.2,1,first,1,32,2,3.6,1.459997,1,Environment_Local_Info,Fixation,1,0,0.03558273,0.1403519
s03,5,1.2,-1,first,2,33,4,0.4,1.999996,0,Environment_Local_Info,Fixation,1,0,-0.03687359,-0.02789299
s03,6,1.2,1,first,2,34,-4,-1.6,1.559997,0,Environment_Local_Info,Fixation,0,0,-0.1062329,-0.1122732
s03,7,2.4,1,first,1,35,-2,-1.2,2.259996,1,Environment_Local_Info,Fixation,0,0,-0.3148927,0.05909453
s03,8,0.3,1,first,5,36,6,4.680001,1.719997,1,Environment_Local_Info,Fixation,1,0,0.1382356,0.0922444
s03,9,0.3,1,first,5,37,-6,-4.380001,1.279997,1,Environment_Local_Info,Fixation,0,0,-0.09974602,0.02339572
s03,10,0.6,1,first,5,38,6,3.780001,2.039996,1,Environment_Local_Info,Fixation,1,0,0.0585864,0.004012262
s03,6,1.2,1,first,0,39,2,0.2,1.879997,0,Environment_Local_Info,Fixation,1,0,0.2362454,-0.049399
s03,8,4.8,-1,first,1,40,-2,-0.2,1.439997,1,Environment_Local_Info,Fixation,0,0,-0.2214689,0.1703285
s03,5,1.2,-1,first,4,41,-6,-1.56,2.039996,0,Environment_Local_Info,Fixation,0,0,-0.05624484,-0.08887885
s03,7,2.4,1,first,3,42,-4,-0.4,1.339997,1,Environment_Local_Info,Fixation,0,0,-0.1416757,-0.08528503
s03,7,1.2,1,first,0,43,2,0.2,1.499997,0,Environment_Local_Info,Fixation,1,1,0.6482929,0.1577805
s03,7,0.6,-1,first,2,44,4,1,2.019996,0,Environment_Local_Info,Fixation,1,0,0.09565031,0.01112881
s03,8,0.3,-1,second,2,45,-4,-1.3,1.619996,0,Environment_Local_Info,Fixation,0,1,-1.832999,-0.573284
s03,9,2.4,1,second,1,46,-2,-2.6,3.499995,1,Environment_Local_Info,Fixation,0,1,-0.7874633,-1.319173
s03,10,1.2,1,second,1,47,-2,-1.4,2.019996,1,Environment_Local_Info,Fixation,0,1,-2.330083,-1.23993
s03,11,1.2,-1,second,1,48,2,0.2,0.7599971,1,Environment_Local_Info,Fixation,1,1,1.373488,0.1093508
s03,11,1.2,1,second,5,49,-6,-2.580001,0.5799971,1,Environment_Local_Info,Fixation,0,0,-0.04091788,0.02884496
s03,12,2.4,-1,second,5,50,6,0.6,0.4599972,1,Environment_Local_Info,Fixation,1,0,-0.05444139,-0.1280867
s03,9,0.3,1,second,2,51,4,1.6,0.6999969,0,Environment_Local_Info,Fixation,1,0,0.08092448,0.01692598
s03,13,1.2,1,second,5,52,6,1.8,0.659997,1,Environment_Local_Info,Fixation,1,0,0.2733753,0.1447372
s03,6,1.2,1,second,4,53,-6,-2.76,0.679997,0,Environment_Local_Info,Fixation,0,0,0.04118669,-0.03624431
s03,8,2.4,-1,second,0,54,2,0.2,0.619997,0,Environment_Local_Info,Fixation,1,0,0.0612738,0.01720733
s03,8,4.8,-1,second,3,55,4,0.4,0.9599969,1,Environment_Local_Info,Fixation,1,0,-0.003273102,-0.03195181
s03,12,0.6,1,second,1,56,2,0.8000001,4.939999,1,Environment_Local_Info,Fixation,1,0,-0.006642503,-0.00248154
s03,13,0.3,-1,second,1,57,-2,-0.5000001,0.8399971,1,Environment_Local_Info,Fixation,0,0,-0.3901551,-0.109288
s03,10,0.15,1,second,2,58,-4,-1.45,0.5199971,0,Environment_Local_Info,Fixation,0,0,-0.1004686,0.02108561
s03,7,0.6,-1,second,4,59,6,2.16,5.360008,0,Environment_Local_Info,Fixation,1,0,0.1123236,0.1157345
s03,14,0.6,-1,second,5,60,6,1.2,1.179997,1,Environment_Local_Info,Fixation,1,0,0.0375214,-0.06389891
s03,9,2.4,1,second,3,61,4,2.8,1.019997,1,Environment_Local_Info,Fixation,1,1,2.450485,-0.5027568
s03,14,0.15,1,second,1,62,2,0.6500001,5.280006,1,Environment_Local_Info,Fixation,1,0,0.1264876,0.004020085
s03,15,0.3,1,second,5,63,-6,-1.5,1.119997,1,Environment_Local_Info,Fixation,0,0,-0.128295,-0.03914982
s03,8,0.3,-1,second,4,64,-6,-2.46,0.619997,0,Environment_Local_Info,Fixation,0,0,-0.06665289,-0.03750467
s03,9,0.3,1,second,4,65,-6,-2.76,0.5199971,0,Environment_Local_Info,Fixation,0,0,-0.1762929,-0.0489523
s03,10,0.15,-1,second,4,66,6,2.61,0.0199976,0,Environment_Local_Info,Fixation,1,0,-0.1068752,0.03253532
s03,10,1.2,1,second,3,67,-4,-1.6,0.639997,1,Environment_Local_Info,Fixation,0,0,-0.04621744,-0.1118763
s03,9,1.2,1,second,0,68,-2,-1.4,2.199996,0,Environment_Local_Info,Fixation,0,0,-0.4206485,0.03197491
s03,11,0.15,1,second,2,69,4,1.3,0.659997,0,Environment_Local_Info,Fixation,1,0,0.3202101,-0.511381
s03,12,0.15,1,second,2,70,-4,-1.15,6.360031,0,Environment_Local_Info,Fixation,0,0,-0.286747,-0.2848342
s03,10,0.6,-1,second,0,71,2,0.8000001,1.319997,0,Environment_Local_Info,Fixation,1,1,1.114543,-0.5203192
s03,15,0.075,1,second,1,72,2,0.5750001,0.3999972,1,Environment_Local_Info,Fixation,1,0,0.2230041,0.1177078
s03,11,0.3,1,second,0,73,-2,-1.1,0.7399971,0,Environment_Local_Info,Fixation,0,0,-0.1871656,-0.06653195
s03,11,0.075,1,second,4,74,6,2.685,0.619997,0,Environment_Local_Info,Fixation,1,0,0.1619937,-0.02418567
s03,12,0.0375,1,second,4,75,6,2.6475,3.399995,0,Environment_Local_Info,Fixation,1,0,-0.009283982,-0.03444738
s03,13,0.0375,1,second,4,76,6,2.61,1.599996,0,Environment_Local_Info,Fixation,1,0,-0.08641345,0.03947057
s03,13,0.3,1,second,2,77,-4,-0.85,0.5399971,0,Environment_Local_Info,Fixation,0,0,-0.04348755,-0.3084709
s03,14,0.6,-1,second,2,78,-4,-0.4,2.039996,0,Environment_Local_Info,Fixation,0,0,-0.08841033,0.08630852
s03,14,0.0375,-1,second,4,79,-6,-2.5725,4.599994,0,Environment_Local_Info,Fixation,0,0,-0.1910567,-0.899308
s03,11,1.2,-1,second,3,80,-4,-0.4000001,0.899997,1,Environment_Local_Info,Fixation,0,0,-0.253063,-0.2758419
s03,12,0.15,1,second,0,81,-2,-0.9500002,0.5199971,0,Environment_Local_Info,Fixation,0,0,-0.3249899,-0.13644
s03,15,0.3,-1,second,2,82,-4,-0.7,1.039997,0,Environment_Local_Info,Fixation,0,0,-0.1278167,0.05528132
s03,12,0.6,1,second,3,83,4,1,0.5399971,1,Environment_Local_Info,Fixation,1,0,0.1386921,-0.002292792
s03,15,0.01875,1,second,4,84,-6,-2.59125,1.339997,0,Environment_Local_Info,Fixation,0,0,-0.09821256,0.0161161
s03,13,0.15,1,second,0,85,2,0.8000002,5.280006,0,Environment_Local_Info,Fixation,1,0,0.04419486,0.2626181
s03,13,0.3,-1,second,3,86,-4,-0.7000001,0.9799969,1,Environment_Local_Info,Fixation,0,1,-3.171021,-0.036484
s03,14,0.15,-1,second,3,87,4,0.8500001,0.5599971,1,Environment_Local_Info,Fixation,1,0,-0.005049322,0.6582417
s03,14,0.15,1,second,0,88,-2,-0.6500002,0.4599972,0,Environment_Local_Info,Fixation,0,1,-0.5162145,0.0312948
s03,15,0.3,1,second,0,89,2,0.3500002,1.539996,0,Environment_Local_Info,Fixation,1,1,14.45284,-0.811704
s03,15,0.15,-1,first,3,90,4,1,1.559997,1,Environment_Local_Info,Fixation,1,0,-0.1198848,-0.3796759
s03,1,1.2,1,second,1,1,2,2.66,0.5599971,1,Environment_Local_Info,Pursuit,1,0,1.32751,0.03616313
s03,1,1.2,-1,second,5,2,6,7.98,7.440056,1,Environment_Local_Info,Pursuit,1,1,0.3282343,-0.08204098
s03,2,1.2,1,second,1,3,2,1.46,0.679997,1,Environment_Local_Info,Pursuit,1,1,0.1735382,0.01419447
s03,3,1.2,-1,second,1,4,-2,-0.26,0.8199971,1,Environment_Local_Info,Pursuit,0,1,-0.6941795,-0.1500513
s03,1,1.2,1,second,2,5,4,2.64,2.239996,0,Environment_Local_Info,Pursuit,1,1,1.363505,-0.1651595
s03,4,1.2,1,second,1,6,-2,-1.46,0.639997,1,Environment_Local_Info,Pursuit,0,0,-1.435007,-0.02083499
s03,2,1.2,-1,second,5,7,-6,-9.18,1.339997,1,Environment_Local_Info,Pursuit,0,1,-0.3268954,0.4024724
s03,1,1.2,-1,second,0,8,-2,-1.32,0.879997,0,Environment_Local_Info,Pursuit,0,1,0.02888665,-0.1299792
s03,1,1.2,-1,second,3,9,-4,-5.32,0.6999969,1,Environment_Local_Info,Pursuit,0,1,-0.1625492,-0.05690567
s03,5,1.2,1,second,1,10,2,0.26,0.2199974,1,Environment_Local_Info,Pursuit,1,1,0.01330351,0.08825747
s03,6,1.2,-1,second,1,11,2,0.2,0.599997,1,Environment_Local_Info,Pursuit,1,1,0.01972002,-0.07319096
s03,7,0.6,1,second,1,12,-2,-0.8,1.799996,1,Environment_Local_Info,Pursuit,0,1,-0.1941472,0.06847984
s03,1,1.2,1,second,4,13,6,3.96,0.8399971,0,Environment_Local_Info,Pursuit,1,1,0.07403133,0.1318206
s03,8,0.3,1,second,1,14,-2,-0.5,0.6999969,1,Environment_Local_Info,Pursuit,0,1,-0.1060876,-0.09305825
s03,3,1.2,1,second,5,15,6,10.38,0.6999969,1,Environment_Local_Info,Pursuit,1,1,0.121022,2.196579
s03,2,1.2,1,second,4,16,-6,-2.76,0.619997,0,Environment_Local_Info,Pursuit,0,1,-0.275907,-0.03208456
s03,3,1.2,1,second,4,17,6,1.56,6.480034,0,Environment_Local_Info,Pursuit,1,1,0.1880787,0.05348524
s03,2,1.2,1,second,3,18,4,6.52,0.859997,1,Environment_Local_Info,Pursuit,1,1,0.208427,-0.07407691
s03,9,0.3,-1,second,1,19,-2,-0.2,0.919997,1,Environment_Local_Info,Pursuit,0,0,-1.645361,-0.01369137
s03,2,1.2,1,second,0,20,2,2.52,0.9799969,0,Environment_Local_Info,Pursuit,1,0,1.561193,-0.6883425
s03,10,0.15,-1,second,1,21,-2,-0.35,0.4399972,1,Environment_Local_Info,Pursuit,0,0,-1.371395,-0.1227718
s03,4,1.2,1,second,5,22,-6,-9.18,0.7599971,1,Environment_Local_Info,Pursuit,0,1,0.4998353,-0.003200521
s03,2,1.2,1,second,2,23,-4,-1.44,0.3399973,0,Environment_Local_Info,Pursuit,0,1,-0.2447417,0.09805293
s03,3,1.2,1,second,3,24,-4,-5.320001,4.779995,1,Environment_Local_Info,Pursuit,0,1,-1.457411,-0.09567875
s03,3,1.2,-1,second,2,25,4,0.4,0.659997,0,Environment_Local_Info,Pursuit,1,0,3.471959,0.03584878
s03,3,1.2,1,second,0,26,2,1.32,2.339996,0,Environment_Local_Info,Pursuit,1,1,0.3995021,0.1548057
s03,11,0.15,-1,second,1,27,-2,-0.5,0.619997,1,Environment_Local_Info,Pursuit,0,1,-0.2039264,-0.01033234
s03,12,0.15,1,second,1,28,2,0.65,2.399996,1,Environment_Local_Info,Pursuit,1,1,0.2195904,-0.1019547
s03,4,1.2,1,second,3,29,-4,-4.120001,0.4599972,1,Environment_Local_Info,Pursuit,0,1,-0.3434376,-0.08499523
s03,4,1.2,-1,second,0,30,2,0.2,0.9999969,0,Environment_Local_Info,Pursuit,1,1,0.008169065,-0.02500589
s03,4,1.2,-1,second,2,31,4,1.6,2.819995,0,Environment_Local_Info,Pursuit,1,1,0.9097062,-0.01539936
s03,5,1.2,1,second,0,32,2,1.4,0.7599971,0,Environment_Local_Info,Pursuit,1,1,0.1457562,-0.05204976
s03,5,1.2,1,second,3,33,-4,-2.920001,1.079997,1,Environment_Local_Info,Pursuit,0,1,-0.05923671,0.02424121
s03,4,1.2,-1,second,4,34,-6,-0.6,2.679995,0,Environment_Local_Info,Pursuit,0,1,-0.1543875,0.07220259
s03,5,1.2,1,second,5,35,6,7.98,1.239997,1,Environment_Local_Info,Pursuit,1,1,0.400665,0.003306195
s03,5,1.2,1,second,4,36,-6,-1.8,0.4799972,0,Environment_Local_Info,Pursuit,0,1,0.1245586,-0.2199475
s03,6,1.2,1,second,5,37,-6,-6.780001,3.059995,1,Environment_Local_Info,Pursuit,0,1,-0.1370709,-0.1576526
s03,13,0.075,1,second,1,38,-2,-0.575,3.059995,1,Environment_Local_Info,Pursuit,0,1,-0.8600152,-0.03682226
s03,7,2.4,1,second,5,39,-6,-4.380001,0.639997,1,Environment_Local_Info,Pursuit,0,1,-0.3685475,-0.07766262
